node idx,node anomaly score
10838,0.03760552033782005
10840,0.0037947460077703
10841,0.044327717274427414
10843,0.000693823560141027
10844,0.0234653502702713
10845,0.0
10849,4.310108954130031e-17
10852,9.808592725548657e-18
10854,0.13414724171161652
10863,0.0
10867,0.0
10872,0.0
10873,0.0
10874,1.499731328707954e-13
10875,0.0024796887300908566
10876,5.379245635594998e-07
10877,1.6745954667385377e-07
10879,0.0
10880,3.1554842072623046e-10
10881,0.005779440514743328
10885,0.006375666707754135
10886,0.521862804889679
10887,0.004474987741559744
10888,4.338694661738639e-18
10892,8.681577959304093e-19
10893,1.3809345229570594e-17
10895,8.251409880306755e-26
10896,0.0
10897,1.6426961867520866e-28
10900,0.0
10901,1.961768747449355e-09
10902,0.0003874168614856899
10905,0.2985328733921051
10906,6.602717813956831e-23
10907,8.072263343872343e-12
10908,0.0
10909,0.3194960951805115
10916,0.009200720116496086
10919,4.8174371099975005e-39
10921,1.0719486409627166e-09
10922,1.1197645734119771e-20
10924,0.0
10925,2.561627479332997e-16
10929,0.0
10930,7.918976189102978e-05
10938,0.0
10942,7.534616202065081e-07
10943,0.01482980977743864
10944,0.0
10948,0.011364961043000221
10951,0.0
10953,3.3240902463153716e-35
10957,0.0
10962,0.00022711048950441182
10963,0.0
10964,1.1074489324954744e-21
10974,0.0003488464280962944
10977,1.3613457382316554e-26
10979,0.0
10980,2.7569100780056033e-07
10984,0.015581628307700157
10987,0.0
10990,0.00023897126084193587
10991,0.046659067273139954
10994,1.8542937851862007e-08
10997,0.0
11000,0.11153986304998398
11003,4.960454091929023e-08
11004,0.3836205005645752
11006,0.05942617729306221
11007,4.263964910933282e-06
11008,2.141239475160826e-19
11009,0.0
11011,0.0
11014,2.33066874443208e-26
11018,1.3044880453616514e-10
11022,0.0002823752292897552
11027,0.5905619859695435
11031,5.069513008493232e-06
11033,0.0
11034,6.3966221405256044e-15
11035,0.0
11037,0.6984949111938477
11038,0.0
11039,0.0
11040,0.0
11044,9.012869668367784e-07
11045,2.153619243472349e-05
11047,0.2417745590209961
11050,1.4883471122217884e-09
11052,6.973251583985984e-05
11053,1.7593225493328646e-05
11054,0.0
11056,0.025758543983101845
11057,0.004402520135045052
11061,0.00016310723731294274
11064,0.0
11073,2.3504465658467396e-25
11087,0.0
11089,7.346903657889925e-06
11090,0.0
11092,0.0010128412395715714
11103,9.738922063995624e-23
11105,1.9834229591614792e-26
11108,0.00029672219534404576
11109,9.416884808677399e-22
11113,0.04357612133026123
11118,0.0017080592224374413
11125,0.0013400325551629066
11126,1.0648735465095544e-20
11127,0.20674678683280945
11128,2.314792025083013e-25
11130,0.00010358735744375736
11132,0.0018386783776804805
11134,0.0
11135,0.12263970822095871
11136,4.310885515224072e-07
11139,4.1986206178457053e-10
11140,8.573181756900007e-24
11141,4.857800405641197e-22
11142,0.03579132631421089
11145,0.0027268361300230026
11149,1.0822651775417233e-14
11151,0.10052002221345901
11153,0.0024281127844005823
11154,0.2655756175518036
11155,0.0
11157,1.931061160576064e-05
11159,8.221977765288102e-09
11162,0.0
11163,0.0
11166,2.3059904208366788e-07
11168,0.08087116479873657
11169,0.07941560447216034
11171,0.00309119769372046
11173,2.096170348409032e-08
11174,0.11548835039138794
11175,0.0005981842405162752
11178,0.05937566980719566
11184,0.0007982559036463499
11192,2.831483099013066e-25
11194,0.023375701159238815
11195,1.3747697948929272e-06
11198,1.2830292607499062e-26
11199,0.0
11201,0.00017709736130200326
11203,0.0004219751281198114
11205,1.3149166651349464e-11
11206,0.0
11207,0.0023429752327501774
11208,0.0
11211,0.0
11215,1.3208980575996065e-09
11224,5.662710918841185e-06
11229,0.00015717226779088378
11234,4.062679359595478e-10
11235,0.22069714963436127
11240,2.7721152022231692e-24
11244,1.268979019641847e-07
11247,1.1810525507342872e-35
11249,0.021711619570851326
11250,0.011285514570772648
11251,0.00035875814501196146
11254,0.054561421275138855
11255,0.4506497085094452
11257,0.1698959320783615
11258,0.05249537527561188
11259,0.04690402373671532
11260,0.0016666005831211805
11261,0.18001820147037506
11264,0.12542937695980072
11265,8.80392600136874e-22
11266,0.08342248201370239
11267,7.034684131212998e-06
11269,0.015028159134089947
11274,0.0
11276,0.0
11277,0.0
11279,0.026378067210316658
11283,0.004166586324572563
11284,0.060188617557287216
11288,8.084632519000934e-09
11289,0.0019349525682628155
11290,0.00013024575309827924
11291,0.14291317760944366
11297,0.0
11300,0.001267645857296884
11302,0.0026932875625789165
11304,9.957304428098723e-05
11306,0.0
11313,0.0
11315,0.0
11316,3.7077518300066004e-06
11317,0.0
11325,6.470089149554832e-33
11328,0.013827468268573284
11331,1.0793760743451544e-27
11332,1.4809441173380122e-10
11333,0.04618455469608307
11334,2.6880407621998614e-13
11335,2.5486254646338106e-23
11337,0.06730656325817108
11344,0.2936757504940033
11346,0.16978688538074493
11347,2.0840388876425253e-12
11350,1.1569238267838955e-05
11351,6.0397414927138016e-06
11357,0.0
11358,0.039273351430892944
11361,0.06000933423638344
11370,0.0
11372,0.1347469687461853
11374,0.019617382436990738
11375,0.0
11376,7.42252703744839e-09
11378,0.0
11380,1.354540700049256e-06
11381,3.883594779097166e-09
11383,0.41851678490638733
11384,0.050495706498622894
11386,0.0372328907251358
11387,2.4663976495683397e-17
11393,0.0006999028846621513
11394,0.09490665048360825
11395,0.7837163209915161
11396,0.0005788388662040234
11398,0.1147647500038147
11399,5.644339288059183e-20
11401,0.0051806047558784485
11403,1.8518462638894562e-06
11404,0.4669765532016754
11405,0.0021968851797282696
11407,1.6312796446982247e-07
11408,6.095684137931056e-26
11409,3.2345701672653604e-09
11414,0.0004478978516999632
11415,0.048098497092723846
11420,0.0008718888275325298
11421,1.3218922845226189e-07
11422,3.6987669318477856e-06
11424,0.0
11426,2.212160576248179e-12
11428,8.212548547573313e-15
11429,1.0718145858845674e-05
11431,0.0
11435,9.937209943799985e-10
11438,1.3038382682349032e-37
11439,0.04056522250175476
11440,4.890260640877386e-08
11445,0.00025366179761476815
11446,0.06010603532195091
11449,0.0
11450,0.526298463344574
11456,0.2814333438873291
11457,0.0005286529776640236
11460,0.0015152876731008291
11463,0.00036393493064679205
11466,0.00029996418743394315
11467,0.005965922027826309
11469,0.20830310881137848
11470,0.3705664873123169
11471,1.9869935385941062e-07
11474,5.9717014664784074e-05
11478,2.4022090656217188e-05
11481,1.7266722807107726e-07
11483,0.02256869524717331
11484,0.0
11487,0.03788379579782486
11490,0.2442031055688858
11494,3.608700183121982e-08
11496,0.0
11499,0.17383205890655518
11502,7.7565542596858e-05
11509,0.001402989961206913
11513,0.00018443056615069509
11516,1.2824076869866197e-11
11517,0.0
11519,8.60877147346173e-09
11521,0.36954963207244873
11523,0.0005155651597306132
11529,0.0026199440471827984
11530,0.00025466116494499147
11532,8.42251847643638e-06
11534,6.1907580857223365e-06
11536,0.008281931281089783
11537,0.0001393641869071871
11542,3.5104453605953117e-34
11543,0.1622840315103531
11544,0.0
11547,0.008243232034146786
11548,0.0
11550,0.2973746359348297
11551,0.011329439468681812
11553,0.0
11555,0.0
11557,1.107291036639424e-09
11560,0.7258763313293457
11561,1.4542896401015248e-11
11562,2.6981908376910724e-05
11569,0.0
11570,6.272278974418094e-15
11571,0.03243399038910866
11576,0.006166981533169746
11583,0.22829687595367432
11584,0.029538065195083618
11592,5.806353797765951e-08
11593,0.0
11594,0.06311096996068954
11595,0.07132655382156372
11597,0.008817227557301521
11603,0.32377707958221436
11604,0.3076772093772888
11608,0.002360840793699026
11611,2.574128075139015e-07
11612,3.2061046385441405e-33
11617,0.0
11622,0.0
11625,0.013703849166631699
11629,0.00320022227242589
11639,0.15700802206993103
11641,1.9961033103754744e-05
11642,0.2770463824272156
11643,8.221483767556492e-06
11644,0.3566990792751312
11651,0.0034160178620368242
11652,6.3708248490002e-05
11653,1.7554837137271748e-37
11656,3.1407099143621053e-12
11657,8.099658771243412e-06
11659,0.1250138133764267
11660,2.1244183475365667e-15
11662,0.00011502261622808874
11665,4.693760655892715e-15
11668,0.0
11669,0.05282813310623169
11671,0.00024888679035939276
11673,0.001310216379351914
11674,5.180848897740101e-17
11675,0.13323445618152618
11679,1.511100676838809e-22
11682,0.013660245575010777
11684,0.0002460831019561738
11685,1.267136567497139e-29
11686,4.340368875298446e-17
11688,0.00030582438921555877
11689,0.017295725643634796
11700,0.0991334393620491
11702,0.005484939552843571
11704,0.22474490106105804
11708,6.460095755755901e-05
11709,0.001106950337998569
11711,0.05125347897410393
11712,0.0
11717,0.000408305786550045
11718,2.3661503529073813e-13
11719,1.1082786954830226e-07
11722,0.005859799683094025
11723,0.39406606554985046
11725,0.026303930208086967
11728,0.058928463608026505
11733,0.0
11736,0.15901806950569153
11741,1.2281780037426415e-08
11742,2.3388081095630493e-27
11743,4.0006365436398146e-19
11746,1.5033142517495435e-06
11748,0.7516912221908569
11755,0.2533930242061615
11759,0.0001824192877393216
11764,0.0
11766,4.3336849250767725e-17
11775,0.0
11776,7.786300572076357e-27
11778,0.1903991848230362
11780,3.241314334445633e-05
11785,0.013737042434513569
11786,0.00036570453085005283
11789,0.040841616690158844
11792,0.0
11795,2.0816524681777082e-07
11796,0.0
11799,5.157248508421677e-16
11800,2.7552097972907696e-13
11806,0.0
11807,0.6117693185806274
11809,3.2947009458439425e-06
11810,3.5137098166160285e-05
11811,1.4902029673948735e-19
11817,0.11964216828346252
11819,2.51509248982984e-08
11822,0.06511266529560089
11823,9.88102057597327e-21
11825,0.0
11826,6.384860207964866e-26
11829,0.0005166188348084688
11831,2.201601429646389e-14
11832,2.2998117299444232e-10
11834,0.0024781604297459126
11835,0.004410167690366507
11836,0.1518886685371399
11846,0.000716001377440989
11847,0.004812405910342932
11848,0.005747657269239426
11851,0.039145734161138535
11852,6.8252411406270145e-15
11854,0.3765970766544342
11856,0.42289644479751587
11859,0.0
11860,0.0019897683523595333
11861,0.00037014775443822145
11862,5.444960038403224e-08
11863,2.3974607021859384e-12
11865,1.0063957588297978e-13
11866,5.91714499620366e-09
11872,0.008774524554610252
11876,0.003477462101727724
11879,0.11404241621494293
11880,1.1177489511737804e-07
11881,6.163219836707867e-07
11882,0.0006432658992707729
11885,1.88924004760338e-05
11886,1.2184802056225408e-09
11887,0.8888348937034607
11888,1.53576298345115e-08
11891,1.2623948370054887e-35
11892,5.669767433325035e-10
11895,6.822857540100813e-05
11898,0.013390902429819107
11899,9.827251901128875e-09
11902,0.0001362827606499195
11904,0.83382648229599
11907,2.217090333545002e-08
11908,1.7902016193929016e-16
11912,8.87509637748323e-25
11914,0.032703373581171036
11915,1.8811864279209904e-34
11919,0.0009238304337486625
11921,0.0
11922,1.435029389540432e-05
11923,0.015683623030781746
11924,1.1935432667087298e-05
11925,4.692577489778804e-12
11929,0.6186910271644592
11930,3.371874579781431e-16
11931,9.59225920915685e-10
11935,0.6873709559440613
11936,0.0
11942,2.96426537921685e-20
11948,7.661444396944717e-05
11954,0.7325977683067322
11958,0.28894510865211487
11961,0.0005153155652806163
11962,0.0014601702569052577
11963,1.787300243449863e-05
11965,3.856776280720259e-13
11967,0.022158367559313774
11969,0.00026397721376270056
11973,3.203699099779846e-16
11974,0.3527415096759796
11977,0.379604697227478
11980,2.3618515569978626e-06
11984,0.2817404568195343
11987,5.342352324078092e-06
11988,2.6190715288976207e-05
11992,0.004515016917139292
11995,1.0011499143808625e-13
11997,1.1430635327158711e-09
11999,0.012314826250076294
12006,0.010772248730063438
12009,0.0
12012,0.7700333595275879
12015,0.0
12017,0.0015009413473308086
12019,0.0011717220768332481
12020,0.0
12023,9.874391885753009e-13
12024,1.5580286344629712e-05
12027,3.222851955797523e-05
12030,0.0
12031,0.0
12037,0.15129992365837097
12038,1.0372468750574626e-05
12041,0.021693071350455284
12044,4.337161954026669e-05
12046,0.14152546226978302
12047,0.0
12052,0.0023685689084231853
12054,4.986636668036226e-07
12060,0.08156987279653549
12062,0.15075382590293884
12067,2.61330258648218e-12
12068,1.815409491563602e-27
12069,1.1673359523456384e-07
12070,0.0005476096994243562
12072,1.1976424363750759e-15
12074,0.0
12077,9.65561825101973e-15
12080,0.0956057533621788
12082,0.00025429626111872494
12085,1.1530063709352945e-10
12086,0.0013738536508753896
12093,7.559520298627831e-08
12095,0.004368857014924288
12096,7.176923355979964e-23
12098,0.010228515602648258
12104,0.0027219338808208704
12105,0.03582214191555977
12106,0.0
12114,0.3058883845806122
12119,0.0018416071543470025
12123,0.0
12124,0.0
12132,0.0
12134,0.0023230728693306446
12142,5.262270860839635e-05
12144,0.15184690058231354
12152,5.43568319244514e-07
12158,0.0
12165,0.016366614028811455
12169,2.0806937444696472e-13
12172,0.008988889865577221
12173,0.008038287982344627
12174,0.0
12177,0.057438720017671585
12181,0.0
12184,0.0
12185,0.07665245980024338
12189,1.0118374346491604e-16
12190,1.732225373103016e-32
12191,0.04899320378899574
12195,0.0006500475574284792
12196,0.2517956793308258
12198,0.003959914669394493
12200,0.32065337896347046
12204,4.416312204824635e-09
12207,0.0
12209,2.243738854024703e-30
12214,7.295876275748014e-05
12215,2.725793302194543e-27
12216,0.12775160372257233
12218,0.00024409174511674792
12219,0.5072869658470154
12220,6.05521745455917e-05
12223,0.407392293214798
12228,8.32211180856738e-29
12229,3.148511895645356e-09
12232,0.008756229653954506
12233,8.513377275109243e-17
12241,0.003938455134630203
12243,3.8667705666739494e-05
12244,2.5192490316072735e-09
12246,0.0
12250,4.47779348178301e-06
12251,0.0
12252,0.020200328901410103
12253,0.0
12255,0.037333596497774124
12257,7.182365813207525e-10
12261,0.0008198879659175873
12265,0.06906439363956451
12267,1.152191771325306e-06
12268,0.009330106899142265
12271,0.0
12273,0.0012711738236248493
12274,0.0
12275,0.0896541103720665
12279,0.0
12281,2.689167777347734e-10
12282,9.787460555998885e-36
12283,2.943388256948115e-26
12288,0.0003388904151506722
12290,9.480080782886535e-12
12297,6.899530035298085e-06
12299,0.25688910484313965
12300,0.02358175814151764
12305,0.0
12309,4.828606847695482e-07
12314,6.294247214100324e-06
12318,0.05957508087158203
12320,0.0018219382036477327
12323,1.9639605913779334e-11
12324,0.00101622031070292
12330,0.00021988710795994848
12335,0.279146283864975
12336,0.36817577481269836
12342,0.0
12348,7.812972762621939e-05
12349,2.101893242789643e-10
12350,0.0030925855971872807
12358,3.2387056903525335e-13
12363,0.0
12367,6.437595345687441e-09
12374,0.09705455601215363
12375,0.0002964812738355249
12380,0.0
12387,0.7560438513755798
12388,0.0005438562366180122
12392,0.0
12393,0.07719894498586655
12396,0.003933190833777189
12400,0.023984599858522415
12401,0.7286415100097656
12402,0.0004977398202754557
12406,0.0407637357711792
12407,0.03340708091855049
12408,2.466668547640438e-06
12409,0.3408081531524658
12411,0.2941531240940094
12414,9.980020877264906e-06
12416,1.1091688921222986e-15
12417,2.4252782168332487e-05
12421,0.0
12422,6.667694174566918e-11
12423,0.29799291491508484
12434,0.008295178413391113
12438,0.0030292849987745285
12442,0.0
12447,2.5602786557499257e-09
12452,0.0
12459,0.01860877312719822
12464,0.0587465837597847
12466,0.0010763203026726842
12468,2.9174765670273387e-18
12473,0.031894635409116745
12474,0.5553009510040283
12475,3.2637131522740906e-14
12478,0.2294704020023346
12479,0.001992258243262768
12480,0.001395166153088212
12483,1.1401989752357622e-07
12484,1.2567503939028409e-18
12486,0.13893923163414001
12488,0.0
12489,0.0001866098609752953
12491,6.189728568831101e-30
12495,0.000746770529076457
12496,4.724104679491858e-13
12500,9.904633913038197e-08
12501,0.00010228035534964874
12503,1.0931271390290931e-05
12505,0.0003215168253518641
12506,7.346819984377362e-06
12507,0.01712712086737156
12509,0.0005215547862462699
12511,0.0
12512,5.919177199006673e-39
12518,0.0001120075467042625
12522,0.05322118476033211
12526,1.1475632826156053e-32
12528,0.021295534446835518
12532,0.0003871244553010911
12535,1.644568747849462e-08
12536,3.586044438827485e-12
12539,1.6902551180919545e-07
12544,0.0
12547,0.0
12549,3.247474164580488e-11
12550,0.05400935187935829
12551,0.0
12554,6.6761447345793135e-22
12555,9.297018550569192e-07
12556,1.5968865341164928e-07
12557,0.0
12560,2.3813703592168167e-05
12564,0.0
12567,0.0
12568,3.0009705369593576e-06
12569,5.813316602143459e-05
12571,3.139865826816467e-23
12572,3.465933787083486e-06
12575,0.4879244565963745
12578,0.0
12579,0.0
12581,3.1467729399992095e-07
12584,4.77916272741815e-24
12589,9.262164955177595e-28
12592,0.04282933846116066
12593,0.003923309501260519
12597,0.0
12600,0.23981980979442596
12601,1.951158992596902e-05
12605,7.728371720361338e-09
12613,8.416700640278781e-16
12614,0.00019185653945896775
12617,1.749303010001313e-06
12618,0.04599839076399803
12621,1.2667653926964472e-20
12624,0.5704831480979919
12630,3.9141011143328797e-07
12631,0.001970938639715314
12632,1.866274739999521e-13
12634,1.456824350043462e-07
12637,0.0
12640,6.340909182232941e-39
12641,0.0038162502460181713
12648,3.676961568999104e-06
12649,0.0
12651,3.457965443014929e-38
12652,0.0035707266069948673
12653,1.5637708859610854e-18
12654,0.0
12655,7.0289587483785e-08
12657,2.8585956897586584e-05
12658,6.670854732319931e-13
12661,3.882700150975582e-12
12663,0.0
12665,4.39865425505559e-06
12666,0.0
12668,0.0005811717128381133
12670,0.0
12671,1.2120149222027976e-05
12673,0.6003836989402771
12677,0.0
12678,0.000511452613864094
12680,0.14261391758918762
12681,3.4137970990772435e-15
12683,0.0
12684,0.0034042198676615953
12685,0.0
12690,0.12684470415115356
12697,0.0
12700,0.0
12702,0.0
12705,0.0
12706,0.0013380380114540458
12707,0.0002540539135225117
12708,1.7983862969335205e-25
12711,1.6121518442517723e-37
12712,5.053102034024981e-12
12715,0.0
12717,0.0025992721784859896
12727,0.0
12728,1.8302974153644458e-12
12734,3.4592256362206613e-19
12735,3.142120476695709e-05
12736,1.26407439893228e-06
12737,1.3226554179031124e-20
12738,4.817477152381737e-30
12742,1.1645045852995008e-27
12743,7.387457616123139e-13
12744,1.7701609976938926e-05
12745,2.7632210755634823e-12
12747,0.1457548886537552
12748,4.05158747564585e-30
12750,1.140150729384004e-08
12754,1.0144840416614898e-05
12755,0.2286512702703476
12759,0.9486503005027771
12761,0.6226277947425842
12762,0.0
12763,8.396370261357902e-16
12770,4.24043883985714e-17
12775,0.892955482006073
12777,0.3069877624511719
12782,1.4557582569962868e-14
12783,0.0
12787,0.08230505138635635
12788,0.0
12793,3.4037619185862955e-13
12794,2.356078258720592e-15
12797,0.0
12803,0.0
12804,7.640488173176686e-32
12806,1.7653195633461635e-17
12807,0.0
12808,0.03553301468491554
12809,1.3196336566858571e-17
12813,0.0
12815,2.0879149026404702e-34
12817,8.96663453135237e-18
12820,7.747339228481032e-12
12823,0.0
12824,6.771702464902773e-05
12827,1.2092250756268186e-07
12831,0.016569284722208977
12833,0.0
12835,0.010172341950237751
12836,0.0
12838,7.602716894822477e-33
12840,0.0
12841,8.045236568957059e-13
12851,0.003840399906039238
12852,0.000296239391900599
12854,0.0
12855,0.0
12857,1.9477107426890683e-11
12858,0.00016784420586191118
12864,2.1411170782795623e-19
12866,3.286067007210049e-19
12870,8.393545112576246e-25
12872,0.07458234578371048
12873,0.0
12875,0.0
12876,7.125682896003127e-05
12878,3.4522336378461915e-11
12881,0.0
12887,0.0002700280165299773
12888,1.2133240488765296e-05
12889,0.0
12891,0.04631850868463516
12893,0.0
12895,0.016091471537947655
12897,0.0
12899,2.63667906952314e-12
12900,1.4606305853703816e-07
12904,2.339208934280569e-20
12906,3.5837225931937126e-29
12908,8.49213410702987e-09
12911,5.4213938710745424e-05
12912,0.0
12916,1.7463842596043833e-05
12918,0.0
12921,2.2842804016861494e-35
12928,0.0
12930,0.0
12931,0.00024726326228119433
12933,0.0
12934,1.2699222875058525e-24
12938,1.7915732314577326e-05
12939,3.615229055597305e-32
12942,2.874684562856814e-29
12945,4.031301614304539e-06
12948,0.038016799837350845
12951,1.338712856637678e-25
12952,0.0
12953,0.10541754961013794
12954,3.946194412453914e-33
12956,0.01765126734972
12959,3.868727279202205e-20
12960,7.131602615118027e-06
12962,1.591608280988952e-14
12965,0.031711164861917496
12971,9.519300874671899e-06
12974,0.0
12976,0.019962895661592484
12978,1.6848934923895433e-29
12979,2.6236032790727393e-10
12981,3.114947028970899e-36
12984,5.550370278003452e-20
12995,3.7922305398205355e-30
12996,7.007167186964504e-38
12997,0.0
12999,4.047831081432191e-24
13000,0.0
13001,0.2040282040834427
13002,0.0
13003,0.0
13008,4.1427352305176916e-15
13011,0.46462252736091614
13014,0.017756614834070206
13015,5.069786012158617e-30
13016,0.03445722162723541
13018,0.0
13019,0.0
13021,0.0
13029,0.0
13031,0.19333527982234955
13035,0.0
13037,0.0
13040,3.605767309519088e-17
13041,0.0411408394575119
13044,0.0
13047,0.0
13050,3.26266029496248e-26
13052,0.0
13058,4.714965473908904e-18
13059,2.012291570507075e-26
13062,5.535370064535527e-07
13064,7.844449783078744e-07
13070,0.002903251675888896
13075,6.8238448745761016e-12
13076,4.163114297739412e-12
13078,0.00010889193072216585
13081,5.866374497287552e-09
13086,4.848966455028858e-06
13087,0.0
13090,0.0
13092,1.4512795262419664e-12
13094,0.0
13095,2.7139984385807828e-33
13099,0.0
13101,6.4118133171211655e-24
13102,0.0
13106,3.9425613067578524e-06
13107,4.985065485942817e-35
13111,6.911299137493122e-25
13112,0.0
13115,0.0
13119,0.015232010744512081
13121,0.0
13122,0.0
13124,1.8454118441701972e-13
13125,2.414031143871398e-07
13128,6.168193088411386e-35
13129,0.14190198481082916
13135,2.9117521989974193e-05
13136,0.015953026711940765
13140,1.1809176683405531e-12
13142,4.392133878816651e-10
13145,1.0840926680660834e-12
13146,0.0
13150,0.0
13153,0.0
13156,4.229024086217087e-14
13157,6.288126269682337e-11
13166,0.0
13167,0.0
13169,0.0
13171,8.958212860746273e-13
13173,1.0930919364104952e-11
13174,0.0
13177,3.524121274337654e-17
13178,1.5034096350380738e-34
13180,1.0306029120049216e-22
13187,4.038852939344497e-17
13190,0.00015602789062540978
13192,0.0
13193,0.0
13195,0.0002754968008957803
13196,3.42492739946465e-06
13197,2.694623844945454e-06
13200,1.645971674990207e-19
13201,0.0
13202,0.0
13204,0.0
13210,9.143170650164406e-33
13211,0.8005458116531372
13213,5.796446798015473e-28
13215,0.0
13216,0.0
13218,0.0
13223,0.0
13227,1.1377657781778434e-30
13228,2.2062244094312048e-30
13230,5.21213465521698e-15
13232,2.2880695116356264e-09
13235,0.0
13237,0.0
13240,0.0
13249,0.10255439579486847
13252,0.0
13254,0.0
13261,4.4249948150110185e-10
13262,1.722145093197014e-09
13264,1.2266888234080398e-06
13265,0.4416183531284332
13269,0.0
13270,5.1325246543066846e-14
13273,0.7234113216400146
13275,0.018566707149147987
13276,0.8757336735725403
13277,0.0
13278,3.379374902579002e-06
13281,4.0558695665570397e-16
13283,2.8531453241664728e-11
13284,6.45939337573509e-08
13285,0.20389969646930695
13286,0.30225425958633423
13287,2.0633631265809527e-06
13288,0.0
13289,0.0
13293,0.0
13295,2.043157287801023e-08
13301,4.1180537664331496e-05
13302,0.0002659811289049685
13307,2.1883600772488507e-17
13316,2.536052791379806e-11
13317,0.0036148352082818747
13318,0.0010204502614215016
13320,0.0
13322,3.304514736319734e-30
13324,0.017903581261634827
13329,0.00011004517000401393
13334,0.0
13335,1.3134370419720653e-05
13339,0.0
13342,2.9956610436001072e-21
13343,3.4736038490024157e-09
13347,0.00038203143049031496
13352,3.786288289120421e-05
13353,3.0678733196497096e-27
13354,0.0
13356,0.00024517864221706986
13358,0.0
13359,0.0
13363,6.077181809502562e-18
13368,0.015880608931183815
13371,0.0
13376,0.43518587946891785
13381,0.0
13386,0.041451346129179
13387,1.1582474002125309e-07
13389,9.014342605695447e-10
13390,1.180207320761184e-10
13391,0.0
13392,0.888644814491272
13396,4.332084098980911e-16
13398,0.0
13403,0.0018131766701117158
13406,0.0
13407,0.0075172060169279575
13409,1.553073066882682e-29
13417,0.8763163089752197
13418,0.0010150360176339746
13419,0.00017771852435544133
13420,2.3221691236585684e-09
13424,0.0
13427,0.0
13429,0.03062298335134983
13430,0.367681622505188
13433,0.00016910620615817606
13436,0.0
13437,0.22576645016670227
13439,0.0038918324280530214
13440,0.5802070498466492
13442,0.0
13444,1.150557864093571e-06
13446,0.1039665937423706
13448,0.9377220273017883
13464,9.581256945891301e-20
13471,0.0
13480,0.0
13487,0.1462705284357071
13489,0.17212343215942383
13492,0.013158365152776241
13493,0.00012281561794225127
13496,2.4254216697387494e-15
13499,3.441474019742786e-17
13500,7.816727297592088e-39
13502,1.8594126815130505e-18
13504,1.1877576830063297e-12
13505,4.096451097172077e-13
13508,2.178280364497009e-19
13509,1.3736637708088408e-16
13514,4.780949858229633e-09
13518,0.0
13521,1.3081465795039549e-06
13522,4.6169365219839165e-08
13523,0.0005902396515011787
13528,0.1996387392282486
13529,0.1974819004535675
13530,0.009889277629554272
13532,0.00011121147690573707
13533,2.0313869943805463e-12
13536,1.1903445824812676e-17
13540,1.004078399091668e-06
13542,0.043277494609355927
13543,0.00898695271462202
13545,1.2375085844951172e-08
13546,8.511404641254206e-15
13547,0.0
13552,0.03231281787157059
13553,1.861528931001999e-09
13554,7.216983135549526e-07
13555,0.0
13556,0.3666410446166992
13562,1.052764478602959e-20
13563,0.0
13564,0.0
13566,1.0086587824644577e-37
13567,0.00030150037491694093
13570,8.39943368191598e-06
13571,0.0023577024694532156
13583,5.9918261285929475e-06
13586,4.796315351995872e-06
13593,0.7863973379135132
13594,0.10455843806266785
13595,2.416092881318832e-09
13598,0.013711042702198029
13599,0.0
13600,6.643240759437259e-16
13602,6.509945706056897e-06
13604,0.050042588263750076
13609,0.0
13610,0.009488612413406372
13615,1.5552521770434424e-10
13616,0.000990835833363235
13617,3.316675114769825e-23
13622,0.3547612428665161
13624,1.4258249829111125e-32
13627,0.06795385479927063
13629,2.0333139616468543e-08
13631,4.205052732686454e-07
13634,0.17181597650051117
13638,0.16879162192344666
13639,2.4002348747673025e-26
13640,0.0005621252930723131
13645,0.0
13648,0.012839085422456264
13649,1.6777935445588983e-14
13653,1.2994492533055253e-14
13654,0.0
13655,0.08669182658195496
13658,0.0008008371805772185
13664,2.1144366639525014e-12
13666,1.5207449540502417e-16
13667,0.0
13675,2.4004535338628674e-12
13679,4.756590576954766e-32
13680,7.195889793365495e-06
13685,0.02363773062825203
13692,2.9357627440163014e-11
13699,1.011077443990871e-08
13701,0.0
13702,1.5884153942234173e-32
13704,1.2865702020458183e-15
13705,0.0
13707,1.7936794392880984e-05
13712,0.0
13713,0.0
13714,0.0
13718,0.6027677655220032
13720,1.7889405034655715e-29
13727,0.0803862065076828
13729,0.1530114710330963
13731,0.20384955406188965
13733,0.08905023336410522
13735,0.1902434080839157
13736,9.786188379838981e-14
13739,0.0
13744,0.25230592489242554
13745,0.12384495139122009
13746,0.0
13747,0.49316009879112244
13749,0.0
13750,6.560116295849021e-22
13751,0.001704222522675991
13753,0.0
13754,0.0009126807563006878
13755,0.002002577530220151
13762,2.369634586329994e-07
13763,0.009030510671436787
13764,2.2496312104824945e-11
13765,1.3544394284522449e-13
13767,0.4556450843811035
13768,0.0
13772,2.022752854102805e-09
13775,0.0025843323674052954
13776,0.003916740883141756
13779,0.0
13782,5.955254891887307e-05
13783,5.652130325745925e-23
13786,5.586238352054625e-23
13789,5.214673801921332e-25
13790,0.0
13794,4.105237417367791e-12
13797,0.0
13798,2.09017325687455e-05
13800,6.155109833266693e-17
13802,0.30355510115623474
13803,0.009085500612854958
13804,0.0
13805,0.025731656700372696
13807,7.629158919725989e-17
13810,0.0
13811,1.6966424709607963e-06
13812,0.001027278252877295
13814,0.0
13816,0.0
13817,0.0
13821,0.0
13823,0.026240278035402298
13824,0.0
13830,0.0
13834,0.0
13839,2.2988215775399112e-09
13840,0.0
13841,0.4349721372127533
