Id,Category
2997,0
2998,2
2999,3
3000,1
3001,0
3002,4
3003,3
3004,4
3005,0
3006,3
3007,1
3008,4
3009,0
3010,0
3011,2
3012,2
3013,4
3014,4
3015,1
3016,3
3017,0
3018,4
3019,4
3020,0
3021,3
3022,4
3023,2
3024,2
3025,3
3026,4
3027,1
3028,2
3029,1
3030,2
3031,3
3032,2
3033,4
3034,0
3035,2
3036,3
3037,2
3038,3
3039,3
3040,3
3041,1
3042,0
3043,3
3044,2
3045,3
3046,3
3047,3
3048,2
3049,3
3050,4
3051,0
3052,3
3053,0
3054,4
3055,4
3056,4
3057,3
3058,3
3059,2
3060,0
3061,3
3062,1
3063,0
3064,1
3065,4
3066,3
3067,3
3068,1
3069,1
3070,2
3071,0
3072,0
3073,4
3074,3
3075,0
3076,3
3077,0
3078,0
3079,2
3080,3
3081,0
3082,2
3083,1
3084,0
3085,1
3086,2
3087,0
3088,0
3089,1
3090,0
3091,1
3092,0
3093,1
3094,1
3095,1
3096,3
3097,0
3098,1
3099,3
3100,4
3101,0
3102,3
3103,0
3104,4
3105,3
3106,0
3107,1
3108,4
3109,1
3110,2
3111,4
3112,1
3113,2
3114,3
3115,2
3116,3
3117,2
3118,0
3119,0
3120,4
3121,0
3122,1
3123,0
3124,3
3125,0
3126,3
3127,2
3128,3
3129,2
3130,3
3131,2
3132,2
3133,2
3134,2
3135,0
3136,1
3137,3
3138,3
3139,2
3140,1
3141,1
3142,1
3143,0
3144,3
3145,1
3146,1
3147,3
3148,2
3149,2
3150,1
3151,4
3152,0
3153,3
3154,0
3155,0
3156,1
3157,2
3158,1
3159,0
3160,4
3161,2
3162,2
3163,0
3164,1
3165,1
3166,4
3167,1
3168,4
3169,2
3170,4
3171,0
3172,1
3173,0
3174,2
3175,4
3176,0
3177,0
3178,3
3179,4
3180,3
3181,4
3182,3
3183,4
3184,2
3185,2
3186,0
3187,0
3188,0
3189,3
3190,0
3191,2
3192,1
3193,0
3194,2
3195,4
3196,2
3197,3
3198,0
3199,3
3200,1
3201,1
3202,0
3203,0
3204,4
3205,4
3206,1
3207,4
3208,1
3209,4
3210,2
3211,0
3212,3
3213,3
3214,2
3215,1
3216,3
3217,4
3218,4
3219,3
3220,1
3221,4
3222,4
3223,4
3224,3
3225,3
3226,4
3227,4
3228,2
3229,0
3230,0
3231,4
3232,3
3233,3
3234,4
3235,0
3236,4
3237,2
3238,1
3239,1
3240,3
3241,1
3242,1
3243,0
3244,4
3245,0
3246,2
3247,0
3248,1
3249,2
3250,4
3251,2
3252,1
3253,1
3254,0
3255,1
3256,0
3257,3
3258,2
3259,4
3260,4
3261,4
3262,1
3263,3
3264,2
3265,1
3266,1
3267,3
3268,4
3269,1
3270,1
3271,4
3272,1
3273,1
3274,1
3275,1
3276,1
3277,4
3278,2
3279,1
3280,1
3281,3
3282,4
3283,4
3284,1
3285,4
3286,3
3287,2
3288,3
3289,2
3290,0
3291,2
3292,2
3293,3
3294,2
3295,1
3296,1
3297,1
3298,2
3299,1
3300,0
3301,3
3302,3
3303,2
3304,1
3305,1
3306,4
3307,2
3308,2
3309,3
3310,0
3311,0
3312,3
3313,1
3314,0
3315,3
3316,4
3317,0
3318,2
3319,0
3320,2
3321,4
3322,2
3323,4
3324,1
3325,3
3326,2
3327,0
3328,1
3329,3
3330,3
3331,4
3332,4
3333,4
3334,4
3335,2
3336,3
3337,4
3338,3
3339,0
3340,3
3341,3
3342,1
3343,1
3344,0
3345,1
3346,4
3347,4
3348,4
3349,2
3350,1
3351,4
3352,4
3353,2
3354,3
3355,3
3356,4
3357,1
3358,1
3359,4
3360,0
3361,1
3362,0
3363,3
3364,3
3365,0
3366,4
3367,4
3368,1
3369,0
3370,3
3371,3
3372,3
3373,1
3374,3
3375,0
3376,3
3377,3
3378,0
3379,0
3380,0
3381,4
3382,4
3383,4
3384,3
3385,1
3386,3
3387,4
3388,0
3389,0
3390,3
3391,0
3392,0
3393,3
3394,0
3395,2
3396,0
3397,1
3398,0
3399,1
3400,4
3401,3
3402,2
3403,0
3404,2
3405,2
3406,0
3407,0
3408,0
3409,1
3410,2
3411,2
3412,0
3413,3
3414,2
3415,3
3416,2
3417,4
3418,3
3419,0
3420,2
3421,1
3422,3
3423,1
3424,0
3425,2
3426,1
3427,1
3428,1
3429,3
3430,4
3431,1
3432,0
3433,0
3434,4
3435,0
3436,2
3437,0
3438,3
3439,0
3440,4
3441,2
3442,4
3443,2
3444,3
3445,2
3446,2
3447,1
3448,0
3449,2
3450,0
3451,1
3452,0
3453,1
3454,3
3455,0
3456,3
3457,4
3458,1
3459,0
3460,1
3461,3
3462,0
3463,2
3464,3
3465,2
3466,1
3467,3
3468,1
3469,0
3470,1
3471,0
3472,4
3473,4
3474,0
3475,2
3476,0
3477,4
3478,0
3479,1
3480,0
3481,1
3482,3
3483,0
3484,0
3485,1
3486,2
3487,0
3488,3
3489,1
3490,4
3491,3
3492,4
3493,0
3494,3
3495,2
3496,1
3497,2
3498,4
3499,3
3500,0
3501,2
3502,2
3503,3
3504,0
3505,4
3506,1
3507,3
3508,3
3509,2
3510,0
3511,0
3512,0
3513,2
3514,4
3515,1
3516,1
3517,2
3518,4
3519,0
3520,1
3521,2
3522,1
3523,0
3524,4
3525,0
3526,1
3527,0
3528,2
3529,3
3530,0
3531,1
3532,1
3533,4
3534,4
3535,2
3536,4
3537,0
3538,3
3539,3
3540,2
3541,1
3542,4
3543,0
3544,1
3545,4
3546,3
3547,4
3548,4
3549,0
3550,0
3551,2
3552,0
3553,4
3554,1
3555,0
3556,0
3557,4
3558,2
3559,2
3560,2
3561,0
3562,1
3563,4
3564,3
3565,0
3566,0
3567,0
3568,0
3569,0
3570,0
3571,4
3572,0
3573,1
3574,4
3575,2
3576,1
3577,2
3578,4
3579,0
3580,0
3581,3
3582,4
3583,0
3584,4
3585,2
3586,3
3587,1
3588,4
3589,4
3590,4
3591,4
3592,1
3593,2
3594,1
3595,3
3596,1
3597,1
3598,2
3599,1
3600,4
3601,2
3602,0
3603,1
3604,1
3605,4
3606,1
3607,0
3608,2
3609,1
3610,2
3611,4
3612,3
3613,1
3614,4
3615,2
3616,1
3617,0
3618,1
3619,2
3620,4
3621,2
3622,2
3623,4
3624,0
3625,1
3626,0
3627,1
3628,0
3629,2
3630,1
3631,2
3632,4
3633,1
3634,2
3635,0
3636,3
3637,4
3638,3
3639,0
3640,4
3641,2
3642,3
3643,0
3644,1
3645,0
3646,0
3647,1
3648,0
3649,2
3650,1
3651,2
3652,3
3653,3
3654,1
3655,2
3656,1
3657,3
3658,3
3659,0
3660,1
3661,2
3662,2
3663,3
3664,2
3665,1
3666,0
3667,3
3668,4
3669,3
3670,3
3671,1
3672,4
3673,3
3674,3
3675,2
3676,0
3677,3
3678,3
3679,0
3680,1
3681,4
3682,0
3683,0
3684,1
3685,1
3686,2
3687,4
3688,0
3689,1
3690,3
3691,0
3692,1
3693,0
3694,3
3695,0
3696,2
3697,1
3698,0
3699,0
3700,2
3701,4
3702,2
3703,1
3704,2
3705,1
3706,0
3707,2
3708,4
3709,4
3710,2
3711,0
3712,1
3713,0
3714,4
3715,1
3716,4
3717,1
3718,0
3719,2
3720,2
3721,4
3722,0
3723,4
3724,2
3725,4
3726,4
3727,3
3728,0
3729,3
3730,3
3731,2
3732,2
3733,3
3734,4
3735,4
3736,4
3737,4
3738,3
3739,3
3740,0
3741,2
3742,3
3743,0
3744,2
3745,1
3746,3
3747,1
3748,2
3749,2
3750,3
3751,2
3752,0
3753,1
3754,0
3755,1
3756,1
3757,3
3758,4
3759,1
3760,2
3761,3
3762,1
3763,2
3764,2
3765,2
3766,0
3767,2
3768,1
3769,1
3770,4
3771,1
3772,3
3773,3
3774,3
3775,1
3776,4
3777,4
3778,1
3779,4
3780,0
3781,0
3782,3
3783,1
3784,3
3785,3
3786,3
3787,3
3788,1
3789,1
3790,3
3791,2
3792,3
3793,0
3794,2
3795,4
3796,0
3797,2
3798,4
3799,2
3800,1
3801,0
3802,1
3803,0
3804,1
3805,2
3806,0
3807,3
3808,0
3809,0
3810,3
3811,4
3812,3
3813,3
3814,2
3815,3
3816,4
3817,3
3818,3
3819,0
3820,2
3821,2
3822,0
3823,4
3824,3
3825,2
3826,3
3827,3
3828,2
3829,3
3830,2
3831,2
3832,0
3833,3
3834,2
3835,0
3836,4
3837,0
3838,4
3839,1
3840,0
3841,0
3842,4
3843,2
3844,1
3845,4
3846,1
3847,3
3848,0
3849,2
3850,3
3851,2
3852,0
3853,0
3854,2
3855,2
3856,2
3857,2
3858,3
3859,4
3860,4
3861,2
3862,0
3863,3
3864,0
3865,2
3866,1
3867,1
3868,4
3869,3
3870,3
3871,1
3872,3
3873,0
3874,1
3875,1
3876,0
3877,3
3878,1
3879,4
3880,4
3881,2
3882,1
3883,2
3884,4
3885,0
3886,0
3887,2
3888,3
3889,1
3890,3
3891,2
3892,3
3893,1
3894,3
3895,3
3896,2
3897,4
3898,2
3899,2
3900,2
3901,2
3902,1
3903,2
3904,2
3905,3
3906,4
3907,4
3908,0
3909,1
3910,2
3911,4
3912,0
3913,1
3914,2
3915,1
3916,4
3917,2
3918,2
3919,3
3920,1
3921,0
3922,3
3923,2
3924,0
3925,3
3926,3
3927,4
3928,1
3929,0
3930,0
3931,2
3932,3
3933,2
3934,1
3935,4
3936,0
3937,1
3938,4
3939,1
3940,3
3941,4
3942,1
3943,4
3944,0
3945,4
3946,3
3947,0
3948,1
3949,0
3950,0
3951,3
3952,1
3953,0
3954,4
3955,0
3956,2
3957,3
3958,2
3959,2
3960,0
3961,0
3962,1
3963,1
3964,3
3965,3
3966,2
3967,3
3968,3
3969,0
3970,2
3971,2
3972,3
3973,1
3974,1
3975,1
3976,0
3977,1
3978,2
3979,3
3980,4
3981,4
3982,0
3983,0
3984,0
3985,1
3986,4
3987,1
3988,2
3989,4
3990,4
3991,0
3992,2
3993,4
3994,4
3995,0
3996,3
3997,0
3998,4
3999,4
4000,3
4001,4
4002,4
4003,4
4004,0
4005,1
4006,4
4007,3
4008,2
4009,3
4010,3
4011,2
4012,3
4013,3
4014,0
4015,2
4016,4
4017,0
4018,2
4019,0
4020,4
4021,3
4022,4
4023,3
4024,4
4025,4
4026,1
4027,1
4028,1
4029,0
4030,4
4031,4
4032,1
4033,1
4034,0
4035,4
4036,4
4037,1
4038,3
4039,0
4040,4
4041,0
4042,1
4043,0
4044,3
4045,0
4046,4
4047,1
4048,3
4049,4
4050,2
4051,0
4052,0
4053,4
4054,4
4055,3
4056,2
4057,0
4058,1
4059,2
4060,1
4061,1
4062,1
4063,2
4064,4
4065,2
4066,3
4067,1
4068,3
4069,4
4070,3
4071,0
4072,2
4073,1
4074,4
4075,4
4076,2
4077,0
4078,4
4079,4
4080,1
4081,0
4082,2
4083,3
4084,0
4085,4
4086,2
4087,2
4088,2
4089,4
4090,3
4091,1
4092,4
4093,2
4094,0
4095,1
4096,1
4097,3
4098,2
4099,2
4100,0
4101,2
4102,1
4103,4
4104,2
4105,4
4106,3
4107,2
4108,3
4109,1
4110,1
4111,0
4112,0
4113,0
4114,3
4115,2
4116,2
4117,0
4118,0
4119,1
4120,1
4121,2
4122,1
4123,3
4124,3
4125,4
4126,2
4127,3
4128,3
4129,0
4130,4
4131,1
4132,4
4133,1
4134,2
4135,3
4136,3
4137,4
4138,4
4139,3
4140,3
4141,3
4142,4
4143,0
4144,0
4145,2
4146,0
4147,2
4148,3
4149,4
4150,0
4151,1
4152,0
4153,3
4154,0
4155,1
4156,0
4157,1
4158,0
4159,0
4160,3
4161,0
4162,1
4163,2
4164,3
4165,3
4166,4
4167,0
4168,4
4169,0
4170,0
4171,1
4172,0
4173,1
4174,4
4175,2
4176,4
4177,4
4178,1
4179,0
4180,1
4181,1
4182,3
4183,3
4184,2
4185,2
4186,0
4187,2
4188,3
4189,3
4190,1
4191,0
4192,4
4193,4
4194,0
4195,2
4196,0
4197,4
4198,0
4199,2
4200,3
4201,3
4202,2
4203,0
4204,2
4205,1
4206,2
4207,3
4208,3
4209,3
4210,3
4211,4
4212,2
4213,2
4214,3
4215,2
4216,1
4217,3
4218,2
4219,2
4220,3
4221,2
4222,3
4223,1
4224,3
4225,1
4226,3
4227,3
4228,1
4229,0
4230,3
4231,2
4232,2
4233,0
4234,1
4235,1
4236,2
4237,2
4238,1
4239,3
4240,3
4241,3
4242,0
4243,3
4244,2
4245,3
4246,0
4247,2
4248,2
4249,0
4250,1
4251,0
4252,3
4253,3
4254,1
4255,0
4256,2
4257,0
4258,3
4259,3
4260,0
4261,4
4262,2
4263,3
4264,0
4265,1
4266,3
4267,4
4268,4
4269,3
4270,2
4271,3
4272,2
4273,3
4274,2
4275,4
4276,4
4277,2
4278,0
4279,3
4280,3
4281,3
4282,3
4283,0
4284,3
4285,3
4286,4
4287,0
4288,2
4289,4
4290,3
4291,3
4292,4
4293,2
4294,2
4295,3
4296,0
4297,4
4298,3
4299,1
4300,3
4301,3
4302,3
4303,4
4304,3
4305,3
4306,1
4307,3
4308,4
4309,1
4310,2
4311,3
4312,3
4313,3
4314,4
4315,3
4316,4
4317,1
4318,3
4319,3
4320,4
4321,3
4322,3
4323,3
4324,4
4325,4
4326,0
4327,4
4328,3
4329,1
4330,0
4331,4
4332,2
4333,1
4334,0
4335,1
4336,0
4337,3
4338,0
4339,2
4340,3
4341,4
4342,1
4343,4
4344,0
4345,0
4346,2
4347,2
4348,2
4349,1
4350,2
4351,3
4352,1
4353,4
4354,3
4355,3
4356,3
4357,2
4358,3
4359,1
4360,1
4361,3
4362,4
4363,1
4364,4
4365,3
4366,3
4367,3
4368,3
4369,4
4370,0
4371,4
4372,0
4373,0
4374,2
4375,3
4376,0
4377,0
4378,0
4379,4
4380,0
4381,4
4382,2
4383,1
4384,1
4385,0
4386,1
4387,4
4388,2
4389,1
4390,2
4391,2
4392,3
4393,1
4394,4
4395,3
4396,2
4397,4
4398,2
4399,4
4400,1
4401,3
4402,1
4403,1
4404,2
4405,1
4406,0
4407,0
4408,2
4409,4
4410,0
4411,4
4412,1
4413,3
4414,4
4415,4
4416,2
4417,3
4418,3
4419,2
4420,0
4421,4
4422,3
4423,3
4424,3
4425,0
4426,4
4427,0
4428,0
4429,0
4430,4
4431,3
4432,3
4433,0
4434,2
4435,1
4436,0
4437,2
4438,4
4439,1
4440,1
4441,3
4442,1
4443,4
4444,1
4445,3
4446,0
4447,1
4448,3
4449,3
4450,2
4451,2
4452,2
4453,1
4454,2
4455,1
4456,2
4457,3
4458,2
4459,2
4460,0
4461,2
4462,3
4463,1
4464,0
4465,2
4466,4
4467,4
4468,4
4469,2
4470,1
4471,0
4472,1
4473,4
4474,2
4475,3
4476,3
4477,1
4478,0
4479,3
4480,3
4481,4
4482,3
4483,4
4484,4
4485,2
4486,0
4487,1
4488,0
4489,3
4490,4
4491,1
4492,3
4493,4
4494,2
4495,2
4496,4
4497,1
4498,0
4499,2
4500,3
4501,2
4502,3
4503,4
4504,3
4505,3
4506,0
4507,0
4508,1
4509,1
4510,0
4511,1
4512,3
4513,4
4514,4
4515,3
4516,4
4517,1
4518,2
4519,3
4520,1
4521,3
4522,3
4523,4
4524,3
4525,1
4526,1
4527,4
4528,2
4529,4
4530,3
4531,1
4532,0
4533,3
4534,1
4535,1
4536,2
4537,0
4538,1
4539,4
4540,4
4541,1
4542,3
4543,4
4544,1
4545,0
4546,4
4547,1
4548,0
4549,4
4550,0
4551,3
4552,1
4553,0
4554,1
4555,0
4556,4
4557,2
4558,0
4559,0
4560,3
4561,0
4562,1
4563,0
4564,0
4565,3
4566,0
4567,1
4568,4
4569,0
4570,0
4571,3
4572,3
4573,1
4574,1
4575,0
4576,4
4577,4
4578,4
4579,0
4580,4
4581,2
4582,2
4583,2
4584,4
4585,0
4586,2
4587,4
4588,2
4589,0
4590,4
4591,3
4592,1
4593,1
4594,0
4595,0
4596,4
4597,3
4598,2
4599,4
4600,1
4601,0
4602,4
4603,4
4604,0
4605,3
4606,0
4607,3
4608,0
4609,1
4610,2
4611,0
4612,0
4613,3
4614,2
4615,3
4616,0
4617,4
4618,3
4619,2
4620,2
4621,0
4622,4
4623,0
4624,4
4625,1
4626,3
4627,3
4628,3
4629,3
4630,0
4631,0
4632,4
4633,1
4634,0
4635,0
4636,3
4637,4
4638,3
4639,1
4640,4
4641,4
4642,1
4643,2
4644,1
4645,3
4646,2
4647,2
4648,1
4649,3
4650,4
4651,3
4652,4
4653,1
4654,4
4655,4
4656,4
4657,1
4658,3
4659,2
4660,1
4661,2
4662,4
4663,1
4664,0
4665,1
4666,4
4667,2
4668,4
4669,2
4670,4
4671,1
4672,0
4673,2
4674,0
4675,4
4676,2
4677,2
4678,4
4679,2
4680,4
4681,4
4682,2
4683,1
4684,4
4685,3
4686,4
4687,4
4688,4
4689,0
4690,3
4691,2
4692,3
4693,0
4694,1
4695,3
4696,3
4697,2
4698,1
4699,4
4700,2
4701,3
4702,1
4703,2
4704,3
4705,0
4706,0
4707,3
4708,1
4709,1
4710,2
4711,1
4712,4
4713,1
4714,4
4715,1
4716,0
4717,3
4718,0
4719,4
4720,4
4721,3
4722,2
4723,2
4724,2
4725,3
4726,3
4727,2
4728,3
4729,1
4730,1
4731,0
4732,1
4733,0
4734,4
4735,0
4736,1
4737,2
4738,1
4739,0
4740,3
4741,1
4742,1
4743,3
4744,1
4745,3
4746,1
4747,1
4748,1
4749,0
4750,0
4751,3
4752,4
4753,0
4754,0
4755,0
4756,0
4757,0
4758,3
4759,2
4760,0
4761,0
4762,0
4763,1
4764,1
4765,4
4766,4
4767,3
4768,0
4769,0
4770,4
4771,3
4772,0
4773,0
4774,0
4775,4
4776,0
4777,3
4778,4
4779,3
4780,2
4781,2
4782,0
4783,2
4784,2
4785,3
4786,4
4787,0
4788,2
4789,2
4790,2
4791,4
4792,0
4793,3
4794,0
4795,3
4796,2
4797,2
4798,2
4799,4
4800,4
4801,3
4802,4
4803,4
4804,1
4805,4
4806,0
4807,3
4808,2
4809,4
4810,3
4811,2
4812,0
4813,3
4814,0
4815,2
4816,1
4817,3
4818,3
4819,1
4820,4
4821,0
4822,2
4823,0
4824,0
4825,1
4826,3
4827,4
4828,2
4829,2
4830,2
4831,0
4832,1
4833,0
4834,1
4835,4
4836,3
4837,3
4838,2
4839,4
4840,4
4841,3
4842,3
4843,4
4844,2
4845,1
4846,1
4847,4
4848,4
4849,4
4850,1
4851,2
4852,2
4853,0
4854,2
4855,1
4856,2
4857,3
4858,2
4859,0
4860,1
4861,1
4862,0
4863,4
4864,4
4865,3
4866,1
4867,1
4868,3
4869,4
4870,1
4871,0
4872,2
4873,1
4874,3
4875,0
4876,3
4877,3
4878,4
4879,1
4880,1
4881,0
4882,0
4883,4
4884,3
4885,3
4886,3
4887,1
4888,4
4889,3
4890,1
4891,1
4892,1
4893,3
4894,1
4895,4
4896,4
4897,3
4898,0
4899,2
4900,2
4901,2
4902,1
4903,0
4904,4
4905,1
4906,4
4907,1
4908,4
4909,0
4910,3
4911,2
4912,0
4913,2
4914,1
4915,4
4916,1
4917,3
4918,1
4919,0
4920,2
4921,4
4922,1
4923,4
4924,3
4925,3
4926,3
4927,2
4928,3
4929,1
4930,3
4931,2
4932,3
4933,4
4934,2
4935,4
4936,2
4937,4
4938,3
4939,4
4940,0
4941,4
4942,1
4943,4
4944,3
4945,2
4946,4
4947,3
4948,4
4949,3
4950,2
4951,4
4952,0
4953,4
4954,3
4955,1
4956,1
4957,4
4958,2
4959,1
4960,2
4961,4
4962,3
4963,2
4964,3
4965,1
4966,3
4967,1
4968,3
4969,1
4970,2
4971,1
4972,1
4973,4
4974,1
4975,3
4976,3
4977,1
4978,0
4979,2
4980,1
4981,3
4982,0
4983,1
4984,2
4985,4
4986,4
4987,0
4988,0
4989,3
4990,4
4991,2
4992,1
4993,0
4994,4
4995,2
4996,2
4997,0
4998,2
4999,4
5000,0
5001,1
5002,0
5003,1
5004,1
5005,1
5006,3
5007,1
5008,4
5009,1
5010,3
5011,3
5012,3
5013,1
5014,0
5015,3
5016,1
5017,3
5018,1
5019,1
5020,1
5021,3
5022,1
5023,1
5024,1
5025,1
5026,1
5027,3
5028,4
5029,2
5030,3
5031,1
5032,4
5033,2
5034,4
5035,3
5036,3
5037,4
5038,0
5039,0
5040,0
5041,3
5042,1
5043,1
5044,4
5045,4
5046,2
5047,0
5048,1
5049,0
5050,4
5051,3
5052,2
5053,4
5054,2
5055,3
5056,1
5057,4
5058,1
5059,4
5060,3
5061,3
5062,4
5063,0
5064,4
5065,0
5066,3
5067,4
5068,1
5069,0
5070,2
5071,3
5072,4
5073,3
5074,3
5075,0
5076,1
5077,4
5078,4
5079,2
5080,3
5081,0
5082,2
5083,2
5084,0
5085,0
5086,0
5087,4
5088,1
5089,0
5090,4
5091,0
5092,0
5093,0
5094,0
5095,3
5096,3
5097,0
5098,0
5099,4
5100,2
5101,3
5102,3
5103,3
5104,1
5105,3
5106,1
5107,3
5108,0
5109,1
5110,4
5111,4
5112,4
5113,3
5114,4
5115,4
5116,2
5117,2
5118,3
5119,2
5120,3
5121,0
5122,4
5123,0
5124,1
5125,2
5126,4
5127,0
5128,1
5129,2
5130,3
5131,4
5132,1
5133,1
5134,0
5135,0
5136,2
5137,4
5138,1
5139,2
5140,0
5141,4
5142,2
5143,1
5144,3
5145,2
5146,1
5147,2
5148,4
5149,0
5150,3
5151,3
5152,4
5153,0
5154,4
5155,2
5156,1
5157,0
5158,1
5159,3
5160,0
5161,2
5162,4
5163,3
5164,3
5165,3
5166,3
5167,1
5168,4
5169,0
5170,4
5171,4
5172,0
5173,4
5174,0
5175,1
5176,1
5177,0
5178,4
5179,0
5180,0
5181,0
5182,2
5183,1
5184,1
5185,2
5186,0
5187,0
5188,3
5189,2
5190,1
5191,1
5192,3
5193,2
5194,3
5195,4
5196,0
5197,4
5198,2
5199,1
5200,1
5201,3
5202,4
5203,3
5204,1
5205,1
5206,0
5207,1
5208,0
5209,0
5210,0
5211,4
5212,4
5213,4
5214,0
5215,1
5216,4
5217,4
5218,4
5219,3
5220,2
5221,0
5222,2
5223,4
5224,1
5225,1
5226,3
5227,1
5228,3
5229,4
5230,3
5231,3
5232,4
5233,4
5234,2
5235,0
5236,2
5237,4
5238,1
5239,2
5240,1
5241,3
5242,3
5243,2
5244,1
5245,4
5246,0
5247,0
5248,0
5249,1
5250,4
5251,2
5252,4
5253,2
5254,4
5255,2
5256,1
5257,3
5258,4
5259,0
5260,1
5261,4
5262,4
5263,0
5264,3
5265,1
5266,3
5267,2
5268,0
5269,2
5270,2
5271,3
5272,3
5273,3
5274,4
5275,1
5276,2
5277,1
5278,0
5279,1
5280,2
5281,4
5282,3
5283,3
5284,4
5285,1
5286,2
5287,3
5288,1
5289,3
5290,4
5291,0
5292,4
5293,3
5294,4
5295,2
5296,2
5297,4
5298,2
5299,2
5300,3
5301,0
5302,4
5303,3
5304,3
5305,0
5306,2
5307,0
5308,1
5309,4
5310,3
5311,0
5312,4
5313,3
5314,2
5315,2
5316,2
5317,2
5318,0
5319,2
5320,0
5321,0
5322,3
5323,4
5324,3
5325,1
5326,2
5327,0
5328,1
5329,0
5330,3
5331,2
5332,3
5333,2
5334,0
5335,1
5336,2
5337,0
5338,1
5339,1
5340,1
5341,2
5342,1
5343,0
5344,1
5345,4
5346,0
5347,2
5348,2
5349,2
5350,1
5351,3
5352,2
5353,1
5354,0
5355,2
5356,4
5357,3
5358,3
5359,3
5360,1
5361,2
5362,0
5363,0
5364,3
5365,1
5366,1
5367,3
5368,4
5369,3
5370,4
5371,0
5372,0
5373,2
5374,3
5375,0
5376,3
5377,0
5378,4
5379,3
5380,4
5381,2
5382,4
5383,3
5384,4
5385,0
5386,0
5387,0
5388,4
5389,0
5390,0
5391,4
5392,2
5393,3
5394,0
5395,0
5396,0
5397,2
5398,3
5399,3
5400,3
5401,4
5402,4
5403,2
5404,3
5405,4
5406,1
5407,1
5408,1
5409,2
5410,1
5411,2
5412,1
5413,0
5414,4
5415,1
5416,4
5417,4
5418,4
5419,1
5420,1
5421,0
5422,0
5423,0
5424,1
5425,1
5426,3
5427,2
5428,1
5429,2
5430,4
5431,4
5432,2
5433,1
5434,2
5435,0
5436,4
5437,3
5438,2
5439,1
5440,1
5441,1
5442,1
5443,3
5444,0
5445,3
5446,0
5447,4
5448,3
5449,0
5450,4
5451,4
5452,3
5453,2
5454,0
5455,3
5456,0
5457,4
5458,2
5459,1
5460,1
5461,0
5462,2
5463,3
5464,0
5465,1
5466,0
5467,3
5468,0
5469,4
5470,2
5471,4
5472,4
5473,3
5474,1
5475,3
5476,3
5477,2
5478,4
5479,2
5480,2
5481,0
5482,0
5483,3
5484,4
5485,2
5486,0
5487,0
5488,3
5489,3
5490,3
5491,2
5492,3
5493,0
5494,2
5495,0
5496,3
5497,0
5498,2
5499,3
5500,1
5501,3
5502,0
5503,3
5504,3
5505,3
5506,4
5507,4
5508,3
5509,1
5510,2
5511,1
5512,4
5513,1
5514,3
5515,3
5516,3
5517,4
5518,0
5519,4
5520,4
5521,4
5522,0
5523,1
5524,2
5525,3
5526,1
5527,4
5528,1
5529,3
5530,1
5531,1
5532,2
5533,4
5534,2
5535,4
5536,4
5537,1
5538,3
5539,4
5540,3
5541,0
5542,3
5543,1
5544,2
5545,2
5546,0
5547,2
5548,2
5549,0
5550,4
5551,4
5552,0
5553,4
5554,3
5555,2
5556,2
5557,1
5558,3
5559,0
5560,3
5561,1
5562,0
5563,1
5564,3
5565,3
5566,2
5567,3
5568,3
5569,2
5570,1
5571,3
5572,2
5573,0
5574,4
5575,0
5576,3
5577,3
5578,4
5579,2
5580,0
5581,4
5582,1
5583,4
5584,0
5585,0
5586,1
5587,0
5588,2
5589,0
5590,0
5591,1
5592,0
5593,2
5594,0
5595,4
5596,2
5597,2
5598,0
5599,1
5600,1
5601,2
5602,1
5603,2
5604,3
5605,4
5606,1
5607,3
5608,3
5609,0
5610,3
5611,3
5612,3
5613,3
5614,1
5615,3
5616,1
5617,3
5618,2
5619,4
5620,2
5621,1
5622,4
5623,2
5624,1
5625,1
5626,2
5627,2
5628,1
5629,0
5630,4
5631,2
5632,3
5633,3
5634,2
5635,2
5636,2
5637,0
5638,4
5639,4
5640,4
5641,2
5642,1
5643,1
5644,1
5645,4
5646,2
5647,0
5648,1
5649,2
5650,4
5651,1
5652,0
5653,2
5654,4
5655,4
5656,0
5657,2
5658,0
5659,2
5660,0
5661,2
5662,0
5663,1
5664,0
5665,4
5666,0
5667,4
5668,4
5669,1
5670,4
5671,4
5672,4
5673,0
5674,0
5675,0
5676,1
5677,0
5678,1
5679,2
5680,1
5681,2
5682,2
5683,2
5684,0
5685,2
5686,1
5687,2
5688,0
5689,3
5690,0
5691,3
5692,1
5693,0
5694,2
5695,1
5696,2
5697,1
5698,2
5699,1
5700,3
5701,3
5702,0
5703,3
5704,3
5705,0
5706,3
5707,1
5708,3
5709,3
5710,2
5711,1
5712,3
5713,0
5714,3
5715,1
5716,1
5717,3
5718,0
5719,2
5720,3
5721,4
5722,4
5723,1
5724,4
5725,0
5726,4
5727,2
5728,4
5729,2
5730,4
5731,4
5732,1
5733,4
5734,0
5735,2
5736,4
5737,1
5738,2
5739,0
5740,0
5741,2
5742,0
5743,1
5744,2
5745,4
5746,4
5747,4
5748,2
5749,0
5750,1
5751,3
5752,0
5753,4
5754,0
5755,2
5756,1
5757,2
5758,2
5759,2
5760,3
5761,1
5762,3
5763,1
5764,4
5765,1
5766,1
5767,0
5768,3
5769,0
5770,4
5771,4
5772,1
5773,4
5774,0
5775,1
5776,2
5777,1
5778,2
5779,2
5780,3
5781,0
5782,3
5783,1
5784,2
5785,1
5786,1
5787,4
5788,1
5789,3
5790,3
5791,4
5792,3
5793,3
5794,3
